AnswerID,Unnamed: 2,Unnamed: 3,Question,Answer,Model_Answer,BERT_Precision,BERT_Recall,BERT_F1
ADAM_0002818_Sec1.txt,3-Incomplete, ADAM_0002818_Sec1.txt,What is (are) Noonan syndrome ?,Noonan syndrome is a disease that can be passed down through families (inherited). It causes many parts of the body to develop abnormally.),"Noonan syndrome is a genetic disorder that affects many parts of the body. It is characterized by distinctive facial features and short stature. It can also cause problems with the heart, eyes, and other organs. Symptoms and complications vary. Noonan syndrome is inherited in several different ways. Some cases are passed down from parents to children in an autosomal dominant pattern. In this pattern, one copy of the affected gene in each cell is enough to cause the disorder. The disorder is usually noticeable at birth or in early childhood. In other cases, the condition becomes apparent only later in life. Noonan syndrome is named after Dr. Edward Noonan, who first described the condition in 1951.  Noonan syndrome is one of several genetic disorders that are caused by mutations in genes involved in the RAS/MAPK signaling pathway. This pathway is involved in many processes that cells need to do their jobs, including growth, division, and survival. In people with noonan syndrome, the mutations in the RAS/MAPK pathway interfere with normal cell growth and development. As a result, certain parts of the body do not develop normally.  People with noonan syndrome have several key physical",0.8223873376846313,0.8926677703857422,0.8560875654220581
ADAM_0002818_Sec2.txt,3-Incomplete, ADAM_0002818_Sec2.txt,What causes Noonan syndrome ?,"Noonan syndrome is linked to defects in several genes. Certain proteins involved in growth and development become overactive as a result of these gene changes.  Noonan syndrome is an autosomal dominant condition. This means only one parent has to pass down the nonworking gene for the child to have the syndrome. However, some cases may not be inherited.)","A change in one of the 22 pairs of chromosomes, called a chromosomal abnormality, causes Noonan syndrome. A change in the PTPN11 gene causes about half of the cases. Another gene called the Ras/mitogen-activated protein kinase (Ras/MAPK) pathway is also involved in Noonan syndrome. A change in the NRAS gene causes about 1 in every 10,000 births. Chromosomal abnormalities that cause Noonan syndrome include:   - Deletion of chromosome 2 (2p deletion syndrome)   - Deletion of chromosome 13 (13q deletion syndrome)   - Deletion of part of chromosome 15 (15q deletion syndrome)   - Overgrowth of chromosome 15 (15q15 duplication syndrome)   - Translocation of part of chromosome 13 (13q13 translocation syndrome)   - Translocation of part of chromosome 18 (18q deletion syndrome)   - Translocation of part of chromosome 21 (21q11.2 deletion syndrome)   - Translocation of part of chromosome X (X chromosome translocation syndrome)   - X-linked inheritance)   - Other chromosomal abnormalities)   Chromosomal abnormalities that",0.7884818315505981,0.8553981781005859,0.8205780386924744
GARD_0004450_Sec1.txt,3-Incomplete, GARD_0004450_Sec1.txt,What is (are) Noonan syndrome ? (Also called: Male Turner Syndrome; Noonan-Ehmke syndrome; Ullrich-Noonan syndrome; Female Pseudo-Turner Syndrome; Pseudo-Ullrich-Turner syndrome; Noonan syndrome 1; Noonan syndrome 2; Noonan syndrome 3; Noonan syndrome 4; Noonan syndrome 5),"Noonan syndrome is a genetic disorder that causes abnormal development of multiple parts of the body. Features of Noonan syndrome may include a distinctive facial appearance, short stature, a broad or webbed neck, congenital heart defects, bleeding problems, skeletal malformations, and developmental delay. Noonan syndrome may be caused by mutations in any one of several genes including the PTPN11, KRAS, RAF1, SOS1, NRAS and BRAF genes. It is sometimes referred to as a specific subtype based on the responsible gene in an affected person. Noonan syndrome is typically inherited in an autosomal dominant manner but many cases are due to a new mutation and are not inherited from an affected parent.)","Noonan syndrome is a genetic disorder that affects many parts of the body. It is characterized by features such as a long and broad face, a small head, short neck, and a broad chest. Other signs and symptoms of this condition may include an unusual hair growth pattern, a short stature, an abnormal heart structure, and an increased risk of developing certain types of cancer. Noonan syndrome is inherited in an autosomal dominant pattern, which means one copy of the altered gene in each cell is sufficient to cause the disorder. In some cases, the condition is not inherited and occurs randomly in an individual or family. There are five subtypes of Noonan syndrome, each with distinct features and associated health problems.  Noonan syndrome is named after Dr. Edward Noonan, who first described the condition in 1951. It affects both",0.8875967264175415,0.8780491352081299,0.882797122001648
GARD_0004450_Sec2.txt,3-Incomplete, GARD_0004450_Sec2.txt,What are the symptoms of Noonan syndrome ? (Also called: Male Turner Syndrome; Noonan-Ehmke syndrome; Ullrich-Noonan syndrome; Female Pseudo-Turner Syndrome; Pseudo-Ullrich-Turner syndrome; Noonan syndrome 1; Noonan syndrome 2; Noonan syndrome 3; Noonan syndrome 4; Noonan syndrome 5),"What are the signs and symptoms of Noonan syndrome? The Human Phenotype Ontology provides the following list of signs and symptoms for Noonan syndrome. If the information is available, the table below includes how often the symptom is seen in people with this condition. You can use the MedlinePlus Medical Dictionary to look up the definitions for these medical terms. Signs and Symptoms Approximate number of patients (when available) Abnormality of the helix 90% Abnormality of the nipple 90% Abnormality of the palate 90% Abnormality of the pulmonary artery 90% Abnormality of the pulmonary valve 90% Aplasia/Hypoplasia of the abdominal wall musculature 90% Cystic hygroma 90% Enlarged thorax 90% High forehead 90% Hypertelorism 90% Joint hypermobility 90% Low-set, posteriorly rotated ears 90% Malar flattening 90% Muscle weakness 90% Neurological speech impairment 90% Pectus carinatum 90% Pectus excavatum 90% Proptosis 90% Ptosis 90% Short stature 90% Thick lower lip vermilion 90% Thickened nuchal skin fold 90% Triangular face 90% Webbed neck 90% Abnormal dermatoglyphics 50% Abnormality of coagulation 50% Abnormality of the spleen 50% Abnormality of thrombocytes 50% Arrhythmia 50% Coarse hair 50% Cryptorchidism 50% Delayed skeletal maturation 50% Feeding difficulties in infancy 50% Hepatomegaly 50% Low posterior hairline 50% Muscular hypotonia 50% Scoliosis 50% Strabismus 50% Intellectual disability 25% Abnormal hair quantity 7.5% Brachydactyly syndrome 7.5% Clinodactyly of the 5th finger 7.5% Hypogonadism 7.5% Lymphedema 7.5% Melanocytic nevus 7.5% Nystagmus 7.5% Radioulnar synostosis 7.5% Sensorineural hearing impairment 7.5% Abnormal bleeding - Amegakaryocytic thrombocytopenia - Atria septal defect - Autosomal dominant inheritance - Clinodactyly - Coarctation of aorta - Cubitus valgus - Dental malocclusion - Epicanthus - Failure to thrive in infancy - Heterogeneous - High palate - Hypertrophic cardiomyopathy - Kyphoscoliosis - Male infertility - Myopia - Neurofibrosarcoma - Patent ductus arteriosus - Pectus excavatum of inferior sternum - Postnatal growth retardation - Pulmonic stenosis - Radial deviation of finger - Reduced factor XII activity - Reduced factor XIII activity - Shield chest - Short neck - Superior pectus carinatum - Synovitis - Ventricular septal defect - The Human Phenotype Ontology (HPO) has collected information on how often a sign or symptom occurs in a condition. Much of this information comes from Orphanet, a European rare disease database. The frequency of a sign or symptom is usually listed as a rough estimate of the percentage of patients who have that feature. The frequency may also be listed as a fraction. The first number of the fraction is how many people had the symptom, and the second number is the total number of people who were examined in one study. For example, a frequency of 25/25 means that in a study of 25 people all patients were found to have that symptom. Because these frequencies are based on a specific study, the fractions may be different if another group of patients are examined. Sometimes, no information on frequency is available. In these cases, the sign or symptom may be rare or common.)","Symptoms of Noonan syndrome include: short stature; heart problems, particularly hypertrophic cardiomyopathy; distinctive facial features, including a broad nose and prominent forehead; short neck; short arms and legs; developmental delays; intellectual disability; and vision loss. In some people with Noonan syndrome, there is an abnormality in one or more of the following systems: skeletal, heart, endocrine, gastrointestinal, genitourinary, and nervous. The signs and symptoms of these abnormalities vary widely. Some people with Noonan syndrome have an increased risk of certain types of cancer.)",0.8302792310714722,0.7455707788467407,0.7856482267379761
GARD_0004450_Sec3.txt,3-Incomplete, GARD_0004450_Sec3.txt,Is Noonan syndrome inherited ? (Also called: Male Turner Syndrome; Noonan-Ehmke syndrome; Ullrich-Noonan syndrome; Female Pseudo-Turner Syndrome; Pseudo-Ullrich-Turner syndrome; Noonan syndrome 1; Noonan syndrome 2; Noonan syndrome 3; Noonan syndrome 4; Noonan syndrome 5),"How is Noonan syndrome inherited? Noonan syndrome is inherited in an autosomal dominant manner. This means that having one changed (mutated) copy of the responsible gene in each cell is enough to cause the condition. Each child of a person with Noonan syndrome has a 50% (1 in 2) chance to inherit the condition. In some cases, the condition is inherited from an affected parent. Because the features of the condition can vary and may be very subtle, many affected adults are diagnosed only after the birth of a more obviously affected infant. In other cases, the condition is caused by a new mutation occurring for the first time in the affected person.)","Noonan syndrome is inherited in an autosomal dominant pattern. This means one copy of the altered gene in each cell is sufficient to cause the disorder. In most cases, only one parent passes on the altered gene to the child. However, some cases of noonan syndrome may be due to new mutations in one of the parent's cells. In these cases, the disorder is present in every cell of the body, but the cause is unknown. In these cases, it is not possible to determine which parent passed on the altered gene.  Noonan syndrome can also be associated with other genetic conditions. In these cases, the syndrome is inherited in an X-linked, autosomal dominant, or autosomal recessive pattern, depending on the other genetic condition. In some cases, the specific genetic cause of noonan syndrome is not known.) Is it also inherited",0.8871000409126282,0.8850746154785156,0.8860862255096436
GHR_0000804_Sec1.txt,3-Incomplete, GHR_0000804_Sec1.txt,What is (are) polycystic kidney disease ? (Also called: PKD; polycystic renal disease),"Polycystic kidney disease is a disorder that affects the kidneys and other organs. Clusters of fluid-filled sacs, called cysts, develop in the kidneys and interfere with their ability to filter waste products from the blood. The growth of cysts causes the kidneys to become enlarged and can lead to kidney failure. Cysts may also develop in other organs, particularly the liver.  Frequent complications of polycystic kidney disease include dangerously high blood pressure (hypertension), pain in the back or sides, blood in the urine (hematuria), recurrent urinary tract infections, kidney stones, and heart valve abnormalities. Additionally, people with polycystic kidney disease have an increased risk of an abnormal bulging (an aneurysm) in a large blood vessel called the aorta or in blood vessels at the base of the brain. Aneurysms can be life-threatening if they tear or rupture.  The two major forms of polycystic kidney disease are distinguished by the usual age of onset and the pattern in which it is passed through families. The autosomal dominant form (sometimes called ADPKD) has signs and symptoms that typically begin in adulthood, although cysts in the kidney are often present from birth or childhood. Autosomal dominant polycystic kidney disease can be further divided into type 1 and type 2, depending on the genetic cause. The autosomal recessive form of polycystic kidney disease (sometimes called ARPKD) is much rarer and is often lethal early in life. The signs and symptoms of this condition are usually apparent at birth or in early infancy.)","Polycystic kidney disease is a genetic disorder that causes cysts to form in the kidneys. The cysts are filled with fluid and make the kidneys larger than normal. The cysts can also develop in other organs, including the liver. Over time, the cysts can block the flow of urine and cause it to back up into the kidneys. Cysts can also damage the kidneys and lead to kidney failure.  There are two main types of polycystic kidney disease:  - Autosomal dominant polycystic kidney disease (ADPKD)  - Autosomal recessive polycystic kidney disease (ARPKD)    Autosomal dominant polycystic kidney disease is the most common form of the disorder. It is passed down from one generation to the next through families. Symptoms of ADPKD often do not appear until adulthood. Women with this condition are at increased risk of developing kidney stones.  Autosomal recessive polycystic kidney disease is much rarer. It is caused by a change in two genes. Symptoms of ARPKD often appear in",0.9108731746673584,0.867748498916626,0.8887880444526672
GHR_0000804_Sec3.txt,3-Incomplete, GHR_0000804_Sec3.txt,What are the genetic changes related to polycystic kidney disease ? (Also called: PKD; polycystic renal disease),"Mutations in the PKD1, PKD2, and PKHD1 genes cause polycystic kidney disease.  Mutations in either the PKD1 or PKD2 gene can cause autosomal dominant polycystic kidney disease; PKD1 gene mutations cause ADPKD type 1, and PKD2 gene mutations cause ADPKD type 2. These genes provide instructions for making proteins whose functions are not fully understood. Researchers believe that they are involved in transmitting chemical signals from outside the cell to the cell's nucleus. The two proteins work together to promote normal kidney development, organization, and function. Mutations in the PKD1 or PKD2 gene lead to the formation of thousands of cysts, which disrupt the normal functions of the kidneys and other organs. People with mutations in the PKD2 gene, particularly women, typically have a less severe form of the disease than people with PKD1 mutations. The signs and symptoms, including a decline in kidney function, tend to appear later in adulthood in people with a PKD2 mutation.  Mutations in the PKHD1 gene cause autosomal recessive polycystic kidney disease. This gene provides instructions for making a protein whose exact function is unknown; however, the protein likely transmits chemical signals from outside the cell to the cell nucleus. Researchers have not determined how mutations in the PKHD1 gene lead to the formation of numerous cysts characteristic of polycystic kidney disease.  Although polycystic kidney disease is usually a genetic disorder, a small percentage of cases are not caused by gene mutations. These cases are called acquired polycystic kidney disease. This form of the disorder occurs most often in people with other types of kidney disease who have been treated for several years with hemodialysis (a procedure that filters waste products from the blood).)","Genetic changes in 4 genes (PKD1, PKD2, PKD3, and PKD4) affect the function of proteins involved in signaling through cell membranes. These proteins help control the growth of cells and the movement of materials through the cell membrane.  The PKD1 and PKD2 genes are responsible for most cases of polycystic kidney disease. These genes provide instructions for making proteins called polycystin-1 and polycystin-2, which work together to control cell growth.  The PKD3 and PKD4 genes provide instructions for making proteins that are involved in signaling through cell membranes.  Mutations in these genes disrupt the normal functioning of the proteins, leading to the formation of cysts in the kidneys.  The PKD1 gene has the largest number of mutations associated with polycystic kidney disease. It is located on chromosome 16 and accounts for about 85 percent of cases of the disease. The PKD2 gene is located on chromosome 14 and accounts for about 15 percent of cases. Mutations",0.8924408555030823,0.8663598299026489,0.8792068958282471
GHR_0000804_Sec4.txt,3-Incomplete, GHR_0000804_Sec4.txt,Is polycystic kidney disease inherited ? (Also called: PKD; polycystic renal disease),"Most cases of polycystic kidney disease have an autosomal dominant pattern of inheritance. People with this condition are born with one mutated copy of the PKD1 or PKD2 gene in each cell. In about 90 percent of these cases, an affected person inherits the mutation from one affected parent. The other 10 percent of cases result from a new mutation in one of the genes and occur in people with no history of the disorder in their family.  Although one altered copy of a gene in each cell is sufficient to cause the disorder, an additional mutation in the second copy of the PKD1 or PKD2 gene may make cysts grow faster and increase the severity of the disease. The rate at which cysts enlarge and cause a loss of kidney function varies widely, and may be influenced by mutations in other genes that have not been identified.  Polycystic kidney disease also can be inherited in an autosomal recessive pattern. People with this form of the condition have two altered copies of the PKHD1 gene in each cell. The parents of a child with an autosomal recessive disorder are not affected but are carriers of one copy of the altered gene.)","Most forms of polycystic kidney disease are inherited. It is passed down from parent to child in an autosomal dominant pattern.  In people with this form, only one copy of the altered gene in each cell needs to cause the disorder. The other parent usually does not show symptoms of the disorder. However, parents of children with this form of polycystic kidney disease may have mild symptoms or none at all.  The form of polycystic kidney disease that is most commonly seen in adults is inherited in an autosomal recessive pattern. In people with this form, only two copies of the gene in each cell are affected -- one from each parent. The parents of a child with this form of polycystic kidney disease will not show signs or symptoms of the disorder. However, they are likely to pass the gene to their children.   People with polycystic kidney disease may not have a family history of the disorder. This is because the genetic changes that cause the disorder are often passed down in an autosomal dominant pattern and only become apparent later in life.  In some cases",0.8968799114227295,0.8780229091644287,0.8873512744903564
MPlusDrugs_0001309_Sec2.txt,3-Incomplete, MPlusDrugs_0001309_Sec2.txt,How should Zolmitriptan be used and what is the dosage ?,"Zolmitriptan comes as a tablet and an orally disintegrating tablet (tablet that dissolves quickly in the mouth) to take by mouth. It is usually taken at the first sign of a migraine headache. If your symptoms improve after you take zolmitriptan but return after 2 hours or longer, you may take a second tablet. However, if your symptoms do not improve after you take zolmitriptan, do not take a second tablet without calling your doctor. Your doctor will tell you the maximum number of tablets or orally disintegrating tablets you may take in a 24-hour period. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Take zolmitriptan exactly as directed. Do not take more or less of it or take it more often than prescribed by your doctor.  You may take your first dose of zolmitriptan in a doctor's office or other medical facility where you can be monitored for serious reactions.  If your doctor has prescribed a dose lower than 2.5 mg, you may use your fingers to break the 2.5-mg tablet on the line that divides it in half. However, you should not break or split the orally disintegrating tablet.  To take the orally disintegrating tablet, use dry hands to peel back the foil packaging. Immediately take out the tablet and place it on your tongue. The tablet will quickly dissolve and can be swallowed with saliva. No water is needed to swallow disintegrating tablets. Do not open the foil packaging or remove the orally disintegrating tablet until just before you are ready to take it.  Call your doctor if your headaches do not get better or occur more frequently after taking zolmitriptan.  If you take zolmitriptan more often or for longer than the recommended period of time, your headaches may get worse or may occur more frequently. You should not take zolmitriptan or any other headache medication for more than 10 days per month. Call your doctor if you need to take zolmitriptan to treat more than three headaches in a 1-month period.  Ask your pharmacist or doctor for a copy of the manufacturer's information for the patient.)","Zolmitriptan comes as a tablet and an oral solution. It is usually taken at the first sign of a migraine headache. The dose range is 2.5 to 10 milligrams, and it should be taken for 30 minutes. You may take a dose every 2 hours if your headaches are severe or last a long time. However, do not take more than 10 milligrams in any 24-hour period. You may take a maximum of 6 doses in any 24-hour period. Follow the directions on your prescription label carefully, and ask your doctor or pharmacist to explain any part you do not understand. Take zolmitriptan exactly as directed. Do not take more or less of it or take it more often than prescribed by your doctor.  To fully understand the advantages and risks of zolmitriptan, explain the following information to your doctor and pharmacist:  - Zolmitriptan may not work for everyone (some people who take zolmitriptan may not get relief from their headaches).  - Although zolmitriptan has received approval from the",0.916155993938446,0.8711214065551758,0.8930713534355164
MPlusDrugs_0001309_Sec5.txt,3-Incomplete, MPlusDrugs_0001309_Sec5.txt,What are the side effects or risks of Zolmitriptan ?,"Zolmitriptan may cause side effects. Tell your doctor if any of these symptoms are severe or do not go away:   - feeling warm or cold  - drowsiness  - dry mouth  - nausea  - heartburn  - sweating  - dizziness or faintness  Some side effects can be serious. If you experience any of these symptoms, call your doctor immediately or get emergency medical treatment:   - pain, tightness, pressure, or heaviness in the chest, throat, neck, or jaw  - slow or difficult speech  - weakness or numbness of an arm or leg  - fast, pounding, or irregular heartbeat  - bloody diarrhea  - sudden or severe stomach pain  - paleness or blue color of the fingers and toes  - shortness of breath  - swelling of the eyes, face, lips, tongue, or throat  - difficulty breathing or swallowing  - hoarseness  - rash  - hives  - pain, burning, or tingling in the hands or feet   If you experience a serious side effect, you or your doctor may send a report to the Food and Drug Administration's (FDA) MedWatch Adverse Event Reporting program online (http://www.fda.gov/Safety/MedWatch) or by phone (1-800-332-1088).)",Zolmitriptan may cause side effects. Tell your doctor if any of these symptoms are severe or do not improve:  - dizziness  - headache  - nausea  - stomach upset  - vomiting  - sweating  - flushing  - hot feeling  - palpitations  - rash  - runny nose  - dry mouth  - constipation  - drowsiness  - dry skin  - dry eyes  - dry nose  - dry throat  - dry vagina  - cold sores  - hair loss  - hair thinning  - dry scalp  - decreased sweating  - decreased salivation  - dry milk  - dry urine  - dry vision  - vision problems  - vision changes  - blurred vision  - double vision  - dry mouth and increased saliva  - dry nose  - dry skin  - dry eyes  - dry throat  - dry vagina  - cold sores  - hair loss  - hair thinning  - dry scalp  - decreased sweating  - decreased salivation  - dry milk  - dry urine  - vision problems  - vision changes  - blurred vision  - double vision  -,0.8755567669868469,0.8438316583633423,0.859401524066925
